"","Mmus_BAL-TAL_LRTN_BSL_Rep1_B7","Mmus_BAL-TAL_RRTN_BSL_Rep2_B8","Mmus_BAL-TAL_RRTN_BSL_Rep3_B9","Mmus_BAL-TAL_RRTN_BSL_Rep4_B10","Mmus_BAL-TAL_LRTN_GC_Rep1_G6","Mmus_BAL-TAL_LRTN_GC_Rep2_G8","Mmus_BAL-TAL_LRTN_GC_Rep3_G9","Mmus_BAL-TAL_RRTN_GC_Rep4_G10","Mmus_BAL-TAL_LRTN_FLT_Rep1_F6","Mmus_BAL-TAL_LRTN_FLT_Rep2_F7","Mmus_BAL-TAL_LRTN_FLT_Rep3_F8","Mmus_BAL-TAL_LRTN_FLT_Rep4_F9","Mmus_BAL-TAL_LRTN_FLT_Rep5_F10"
"ENSMUSG00000117848",3935,1808,4183,2684,3633,3056,1989,497,2004,306,42,2376,2610
"ENSMUSG00000117850",2632,4874,2074,4088,3199,1145,1573,2251,4360,175,4957,941,3092
"ENSMUSG00000117856",123,1189,4194,3246,1524,786,226,2573,533,2686,768,2549,4606
"ENSMUSG00000117859",3988,483,4534,4116,81,4420,1173,3064,860,4114,1463,4600,1617
"ENSMUSG00000117861",4008,4284,272,3899,2214,1335,4509,917,97,2892,1289,2821,160
"ENSMUSG00000117862",2320,911,1314,3236,108,1921,4829,2083,4244,4297,3813,1964,1657
"ENSMUSG00000117865",1717,141,3497,3057,3261,4078,1982,229,2470,3342,4317,73,4890
"ENSMUSG00000117867",1373,4381,4845,1104,263,4048,863,1453,105,4463,278,4396,2370
"ENSMUSG00000117871",3297,3826,2869,783,4126,2387,1034,4036,2452,1581,1359,1005,2263
"ENSMUSG00000117873",3954,593,503,4745,4267,2380,483,2641,3916,3983,2947,581,3612
"ENSMUSG00000117877",2300,4510,3103,3862,124,3233,34,1336,4114,998,4556,4040,3136
"ENSMUSG00000117878",274,3650,3147,1090,1266,4922,161,107,1353,2682,2585,1857,321
"ENSMUSG00000117880",3181,1209,4169,4770,260,189,4822,1665,1844,657,2055,662,3802
"ENSMUSG00000117883",49,2545,1489,48,3000,4087,2484,1596,3349,3834,2697,647,3014
"ENSMUSG00000117886",1512,2713,2507,3400,1520,2050,2556,4625,4374,4655,4003,4667,1584
"ENSMUSG00000117890",334,3806,506,4847,4543,4481,3220,3515,671,2789,225,888,2672
"ENSMUSG00000117893",2470,1722,3411,3576,140,4359,2798,3477,1306,2850,785,4504,3966
"ENSMUSG00000117896",507,4248,3335,4385,1349,2902,1214,809,3523,1379,1284,43,4874
"ENSMUSG00000117897",1134,3831,651,3083,189,1510,1864,684,1005,1516,2059,1152,1336
"ENSMUSG00000117900",671,1249,1359,2279,3554,2655,2966,3669,3006,2975,622,1725,2604
"ENSMUSG00000117901",2679,3376,3501,524,1127,2424,1805,4924,1193,3592,4549,4462,1480
"ENSMUSG00000117905",4930,23,4101,1588,4247,1650,4505,2911,3341,3827,2216,2002,894
"ENSMUSG00000117909",4327,2342,354,4076,2692,1267,1759,2776,3312,910,1766,2954,1253
"ENSMUSG00000117911",736,895,3283,237,3384,3953,2850,2803,287,3503,2385,1502,2313
"ENSMUSG00000117912",3236,3743,4782,2756,3245,3249,4206,2782,3039,326,3442,1894,4655
"ENSMUSG00000117914",819,492,1104,456,3001,2987,4276,3088,1158,4720,2834,3651,4192
"ENSMUSG00000117920",258,1302,588,3036,1030,1330,3536,1164,562,780,4384,3618,1515
"ENSMUSG00000117921",2977,3174,2922,2043,796,565,4359,3256,3780,2625,1558,3866,1936
"ENSMUSG00000117924",1140,1946,2109,1621,3557,3216,238,535,4176,4554,451,1721,843
"ENSMUSG00000117927",4526,1035,1856,1635,2654,2020,2406,1369,4707,3651,4338,3667,2091
"ENSMUSG00000117928",3653,4154,1879,916,4159,1147,3467,2556,2568,1858,3734,952,2042
"ENSMUSG00000117930",219,276,4228,835,2552,2883,2884,785,235,1914,185,268,2763
"ENSMUSG00000117931",4211,911,3719,3221,1638,1343,3997,4209,4597,4946,1138,1277,1337
"ENSMUSG00000117934",3703,2205,4103,2987,3287,2684,382,45,1625,3133,1274,288,2910
"ENSMUSG00000117935",2554,1262,1289,2059,4508,3280,4405,3994,416,2371,4593,4838,2763
"ENSMUSG00000117937",4393,3489,772,115,4493,917,1957,4854,4645,3199,2036,2742,4551
"ENSMUSG00000117938",464,2929,1879,3416,1229,3239,3776,2428,3644,623,4872,2874,2205
"ENSMUSG00000117939",3233,3241,2391,3043,608,2337,2950,1468,3863,2248,802,3186,220
"ENSMUSG00000117941",453,127,3621,3453,1836,991,3913,3339,577,1162,148,1589,4366
"ENSMUSG00000117944",3814,2393,3622,468,2596,3444,3722,1407,1831,414,674,3026,1029
"ENSMUSG00000117945",1761,2039,1173,339,399,284,1380,2915,1359,2266,691,3219,1483
"ENSMUSG00000117946",2435,1752,4612,371,486,534,1100,4512,2753,1155,253,1398,626
"ENSMUSG00000117950",4631,694,2592,1756,746,3238,4899,1331,824,895,1254,1488,15
"ENSMUSG00000117951",467,1740,617,4272,3099,3093,3954,803,2330,4281,1176,3738,3377
"ENSMUSG00000117952",3548,4434,745,1808,2850,1903,1234,4361,2906,665,42,804,258
"ENSMUSG00000117953",275,3555,49,4825,331,3451,3713,903,2758,2454,4296,3783,4314
"ENSMUSG00000117955",3140,872,3146,918,3943,883,526,167,521,2530,194,2514,4349
"ENSMUSG00000117956",3598,2709,1658,2785,678,9,3136,2744,4497,110,2342,1634,16
"ENSMUSG00000117957",710,2106,3027,4709,3772,3670,1013,2074,1773,2834,984,3096,644
"ENSMUSG00000117958",2898,4265,1386,3700,2711,4902,2049,1849,3529,2833,1779,3825,1886
"ENSMUSG00000117959",4030,2972,2326,2786,3865,2153,1437,1024,4669,2865,2751,1297,4265
"ENSMUSG00000117964",2839,3852,3366,3342,3182,2084,4278,1352,3547,571,351,3131,2391
"ENSMUSG00000117966",628,3549,3188,3923,971,2545,3508,473,4165,1470,2889,2646,3695
"ENSMUSG00000117967",1645,3397,1264,4172,4095,4488,3170,801,1739,3051,79,3469,3547
"ENSMUSG00000117972",1664,2205,1291,1711,553,994,4304,1650,3875,1071,798,400,468
"ENSMUSG00000117973",1251,1287,3130,370,4888,2673,4250,4003,1679,378,4348,3300,4174
"ENSMUSG00000117975",4117,3363,2230,1363,1156,340,1628,2609,818,3292,1209,2059,4171
"ENSMUSG00000117978",4395,1194,501,4032,882,119,2060,583,2478,162,3623,2961,2769
"ENSMUSG00000117979",1988,2451,608,1576,3120,3649,995,2985,3799,2975,606,4350,3884
"ENSMUSG00000117981",1884,869,500,3664,4101,4198,2148,659,2208,4155,1981,435,3714
"ENSMUSG00000117988",3567,633,398,3947,4827,2261,3109,220,1170,3045,2301,1760,1759
"ENSMUSG00000117989",1623,1140,1563,4022,3996,299,581,1836,4253,2292,1507,1441,4825
"ENSMUSG00000117990",3258,1480,3083,3565,3393,3581,3265,2871,4733,1329,885,1067,875
"ENSMUSG00000117991",66,549,2363,191,4496,787,4705,3630,4883,1646,2112,4918,2838
"ENSMUSG00000117995",3064,1900,3566,879,381,2771,4473,4316,1256,1802,3083,2041,3186
"ENSMUSG00000117996",663,2956,1203,3808,1265,3648,3145,3598,93,3591,667,2654,4276
"ENSMUSG00000117998",2925,3552,1862,2029,4278,3585,756,4288,1843,3785,3285,3890,3585
"ENSMUSG00000118000",58,3365,3727,1432,4092,1547,3042,2607,2668,1525,440,3696,4882
"ENSMUSG00000118001",270,4385,3555,2371,1274,3813,4867,1649,1580,2298,1554,4687,3363
"ENSMUSG00000118003",3270,2311,824,3134,863,1001,1557,4846,2334,298,2647,2439,1543
"ENSMUSG00000118005",4829,2189,4465,1589,2825,3559,4779,3817,3667,2425,2996,3014,219
"ENSMUSG00000118008",192,3133,2668,3860,1902,2008,3401,3750,2994,3024,887,612,856
"ENSMUSG00000118009",3437,473,2318,2319,3165,909,1722,2873,3198,3476,760,3187,2203
"ENSMUSG00000118011",1529,4494,1073,4053,2372,1081,3523,1564,2310,4888,207,4986,2396
"ENSMUSG00000118014",3502,1519,1906,1393,3091,3133,4108,4217,2387,2121,1529,4139,3305
"ENSMUSG00000118016",2309,2549,78,1843,2747,4716,4110,108,179,832,4620,4542,2183
"ENSMUSG00000118020",4807,288,2068,832,2468,4823,1501,609,2277,4744,3931,659,1204
"ENSMUSG00000118021",177,3977,3926,2110,2274,1599,3429,4057,863,2260,110,4324,3731
"ENSMUSG00000118023",1959,3772,4722,2338,3089,4129,4059,2540,4463,243,2227,1958,2306
"ENSMUSG00000118027",1157,4988,3126,574,1768,854,1638,304,4780,3643,1155,3361,690
"ENSMUSG00000118029",456,3471,262,1696,226,4881,2734,2379,4087,177,2660,1154,1067
"ENSMUSG00000118031",3950,1574,1162,155,338,3912,3784,1993,981,4949,1934,1292,3003
"ENSMUSG00000118032",2154,2882,4716,1227,4602,3164,4894,1816,1358,4688,3580,1374,3114
"ENSMUSG00000118033",2164,1051,1582,4086,1354,2443,3070,3007,4088,4136,2842,3715,2793
"ENSMUSG00000118036",1652,3073,996,2136,460,1977,3236,322,966,1260,3147,4415,844
"ENSMUSG00000118038",4386,1901,4569,567,126,305,979,2481,4254,3762,26,3411,4009
"ENSMUSG00000118040",651,4844,2471,3088,2138,3127,2696,1999,966,4609,3056,2911,3431
"ENSMUSG00000118044",3315,4758,4518,1013,1175,3943,4301,970,990,2620,145,1728,4419
"ENSMUSG00000118047",1989,720,2393,2806,2880,3313,2982,793,4420,4010,639,1106,1819
"ENSMUSG00000118048",3942,2575,4402,3448,1456,4221,1999,1403,1842,1796,2853,1550,4252
"ENSMUSG00000118052",2993,3592,427,1788,2123,4703,1716,3857,2362,3960,4455,4900,636
"ENSMUSG00000118055",3201,4061,2996,1575,3533,418,1984,801,1381,2301,4289,2363,3168
"ENSMUSG00000118059",4240,1257,719,921,1127,3457,2847,3842,302,621,307,2562,3675
"ENSMUSG00000118062",3430,4096,2142,1546,3794,4626,1910,3894,841,1453,1102,3508,2840
"ENSMUSG00000118064",696,2132,4284,950,4187,3269,4430,729,924,1102,3544,998,2949
"ENSMUSG00000118065",38,1390,4860,1263,1059,3971,483,406,2645,4330,4160,1158,2327
"ENSMUSG00000118066",1994,2441,2403,1827,1360,2062,3382,2989,1693,4506,3607,1343,2315
"ENSMUSG00000118067",1205,4274,2491,1827,4277,4520,4348,2870,979,1968,4439,1778,4746
"ENSMUSG00000118072",1716,912,4736,4622,4934,1360,4518,2757,1727,2146,3565,1087,408
"ENSMUSG00000118076",1208,4722,1853,4290,4640,2296,77,3203,3113,2363,3074,3564,3939
"ENSMUSG00000118077",3720,3464,1285,1857,4734,523,2238,944,505,4779,3044,1923,3217
"ENSMUSG00000118079",303,1429,2510,4167,3765,1861,3719,179,1938,2936,4935,4432,1849
"ENSMUSG00000118083",3619,2695,2573,4875,2511,4396,1547,4430,639,1575,2434,43,3799
"ENSMUSG00000118086",983,1139,2169,2196,3721,2119,3883,2687,4133,838,82,2507,4408
"ENSMUSG00000118087",1281,4348,4724,1500,481,853,4683,983,2110,2696,3132,2301,1183
"ENSMUSG00000118090",1256,1973,3979,1019,1513,1173,4095,329,2610,2135,4422,1822,1939
"ENSMUSG00000118092",2660,3500,4984,1773,4647,2262,2122,1168,2904,3258,4145,3724,2248
"ENSMUSG00000118093",4029,355,1077,1919,400,1645,4266,4339,4755,1542,1311,2488,4959
"ENSMUSG00000118096",2319,3542,4154,2011,274,2471,2470,4264,2059,717,914,3368,4173
"ENSMUSG00000118098",4685,384,1169,2379,985,1096,2446,2062,3753,3165,4490,4494,2428
"ENSMUSG00000118099",4902,1949,1339,527,4016,3673,3925,4797,1962,817,937,1424,2439
"ENSMUSG00000118100",56,2151,4069,508,3639,1414,3797,4201,1010,4114,1178,1359,1369
"ENSMUSG00000118104",3859,4771,2712,4490,2856,513,3701,3074,3565,4332,3435,826,3805
"ENSMUSG00000118106",2823,193,68,1864,4093,2950,1294,139,652,1526,968,4680,166
"ENSMUSG00000118109",232,2885,924,3928,1125,4856,1279,4163,4430,3613,2723,3695,4067
"ENSMUSG00000118111",4451,1031,1130,3208,1987,4734,372,4841,4487,1504,2350,3112,148
"ENSMUSG00000118114",513,820,350,871,3780,959,4871,4396,2916,980,902,2636,1689
"ENSMUSG00000118115",3661,1735,648,1370,4357,2505,106,4764,4031,2056,1749,3301,2807
"ENSMUSG00000118118",3165,1198,4117,505,401,983,532,4331,4028,2120,43,202,1282
"ENSMUSG00000118121",2749,2711,4979,2725,33,4265,1679,616,1711,822,4357,1317,3953
"ENSMUSG00000118123",2402,2711,1857,952,675,4396,2530,1534,3753,468,236,4706,894
"ENSMUSG00000118124",3716,3125,2382,1193,4206,155,4943,1759,1219,3017,2306,3532,1327
"ENSMUSG00000118125",3026,2421,4573,186,3008,146,4049,165,3114,4242,1637,21,665
"ENSMUSG00000118126",333,485,579,1219,4944,4743,1554,1381,2402,3940,1495,2707,1192
"ENSMUSG00000118127",3150,346,2664,298,2103,4685,758,4274,2438,2184,3539,4831,3838
"ENSMUSG00000118128",2327,111,1110,1453,3067,2554,1585,553,4240,4479,2992,1104,1192
"ENSMUSG00000118129",1529,4811,680,2830,4686,4885,872,3043,3979,2822,3884,1602,3619
"ENSMUSG00000118132",4744,3765,1653,4093,1395,4454,3178,1124,143,4305,546,4914,3092
"ENSMUSG00000118138",547,3074,3096,3058,3927,1665,171,3970,2876,1840,1153,2527,4803
"ENSMUSG00000118142",1023,1081,2641,4780,2544,119,4922,2785,1504,3665,3326,4354,3615
"ENSMUSG00000118146",2493,45,4322,4876,1259,3602,2730,473,1656,3429,3081,3861,4880
"ENSMUSG00000118149",2385,1472,1003,4604,2557,4645,4720,452,3490,2941,1132,2370,4422
"ENSMUSG00000118150",710,3755,1374,2385,1885,110,936,4171,2694,3344,3410,2916,3677
"ENSMUSG00000118155",656,303,2785,3116,685,197,1892,3518,43,4344,2839,3204,129
"ENSMUSG00000118158",4117,4392,627,2543,3681,1290,524,3976,1517,2044,1926,4858,2947
"ENSMUSG00000118159",3943,3191,3226,765,1440,1483,4418,1120,1581,4837,1305,2777,333
"ENSMUSG00000118165",1195,3412,3569,2354,337,4735,1675,686,3958,1728,911,4350,201
"ENSMUSG00000118166",1711,1880,125,1547,1838,829,4115,1201,4614,3039,2361,2680,2006
"ENSMUSG00000118167",1236,4049,2035,3072,2159,779,3657,4659,3167,1804,3404,3466,2804
"ENSMUSG00000118168",4471,4757,2826,4677,2080,4123,3054,3671,3741,3673,4596,306,1429
"ENSMUSG00000118173",3261,1095,1721,60,2044,2123,2431,2000,1116,1119,2013,1921,1398
"ENSMUSG00000118174",2700,70,1376,2917,170,834,1346,478,3618,3526,2301,1801,1638
"ENSMUSG00000118178",950,1569,2147,821,1838,2383,4972,2860,4986,4180,2849,3600,1761
"ENSMUSG00000118181",4976,2461,2641,47,1697,905,4354,2075,523,1247,4592,881,1307
"ENSMUSG00000118182",4248,3686,2443,2282,1971,3214,3342,2581,1427,4365,1017,3128,1358
"ENSMUSG00000118183",698,1728,595,911,4233,4545,3881,2124,1561,2221,2560,2025,4489
"ENSMUSG00000118190",88,960,3321,2080,2955,3050,1877,4007,3110,2800,1246,2253,4143
"ENSMUSG00000118192",289,20,4436,4519,4374,2052,312,2706,4210,4739,4238,3356,4583
"ENSMUSG00000118194",1886,4858,3931,1905,2745,452,4015,4044,3920,417,2416,3904,3153
"ENSMUSG00000118196",1692,750,4706,3208,618,3200,4787,1936,1746,4420,3104,4733,4538
"ENSMUSG00000118197",1919,3848,4010,607,3254,431,4842,3992,3723,2535,224,1619,4548
"ENSMUSG00000118203",3477,2813,2255,4661,956,1579,1780,2999,4594,755,2528,2003,1653
"ENSMUSG00000118204",1747,1263,1111,934,2512,471,3085,263,2752,3566,2087,1995,1251
"ENSMUSG00000118206",2818,2966,3364,1192,2985,2167,4055,2569,980,2723,1501,4451,3835
"ENSMUSG00000118207",4403,1611,3156,2306,2309,2918,3124,425,4863,142,3539,4450,3907
"ENSMUSG00000118209",2382,1732,3413,1703,1817,2540,2921,2995,3423,2883,2751,4796,2144
"ENSMUSG00000118210",2152,1140,4507,3602,4421,2143,2501,1754,3451,4957,139,2706,4272
"ENSMUSG00000118211",2524,3779,1788,2826,2149,2546,4903,1048,4099,3824,1284,1349,1893
"ENSMUSG00000118212",4224,4904,3983,4220,3772,3308,4554,240,1048,4558,1051,877,2639
"ENSMUSG00000118213",615,1416,2558,1292,3630,2808,2926,3372,3373,906,605,76,1142
"ENSMUSG00000118217",4642,4409,344,3140,1870,4248,694,452,1527,1382,358,139,4450
"ENSMUSG00000118220",437,870,1466,1631,2003,3069,564,4577,2537,78,2961,3750,4527
"ENSMUSG00000118221",667,3196,1261,4851,3272,4080,1252,889,4643,1506,4805,3453,463
"ENSMUSG00000118223",4121,1007,4238,3368,2455,2788,2057,961,821,2556,2947,1033,1973
"ENSMUSG00000118226",1758,879,1574,2745,2496,1735,192,3320,832,3892,431,3733,4168
"ENSMUSG00000118231",271,3467,486,2433,287,4770,4429,4747,4226,876,1633,2076,4752
"ENSMUSG00000118233",1408,3226,2448,4615,1205,4843,1782,2505,3306,4199,2559,4367,1946
"ENSMUSG00000118236",1700,2009,2888,3295,2820,715,1146,4492,1778,3232,3897,4463,4882
"ENSMUSG00000118237",4236,4051,3184,413,1109,1847,233,494,1424,4589,3638,1956,95
"ENSMUSG00000118238",21,1466,3518,277,2662,1266,2912,1806,2638,1707,3579,3301,1550
"ENSMUSG00000118242",1140,4537,4997,4862,2101,2403,4834,54,3711,4863,2423,2112,2619
"ENSMUSG00000118243",1312,3994,4405,1835,1194,4782,2308,1392,4761,3367,1588,3374,2612
"ENSMUSG00000118245",22,392,1744,3813,4545,3684,1944,2696,2680,4454,2816,4470,723
"ENSMUSG00000118248",390,817,4820,2932,824,2308,1540,4026,2570,2372,1184,3758,507
"ENSMUSG00000118249",743,4452,1700,3866,4653,3808,3601,1326,1349,4252,1985,893,1387
"ENSMUSG00000118251",1501,62,3879,4950,1219,979,379,3019,1183,1335,3740,3256,2586
"ENSMUSG00000118252",3611,3568,426,1092,1350,3345,2719,4430,4882,2271,1099,3969,3564
"ENSMUSG00000118253",510,3502,4364,4085,4641,1933,4307,3909,1816,932,147,3626,88
"ENSMUSG00000118260",2865,1875,3317,1881,4366,4762,3043,4767,3206,2924,2827,4066,1989
"ENSMUSG00000118261",813,2236,4308,3338,4518,2468,2479,910,4289,4518,2967,4283,581
"ENSMUSG00000118263",3028,2082,3158,3455,1963,1115,935,2762,2330,2689,751,2930,2574
"ENSMUSG00000118270",2247,1791,4311,4460,442,3485,3415,2791,3253,1351,1174,1016,1825
"ENSMUSG00000118273",1898,609,1772,2776,4299,3023,3405,4464,2012,2365,1660,2235,2063
"ENSMUSG00000118276",2363,3390,3298,2390,814,1328,1810,3188,3528,4350,302,780,4286
"ENSMUSG00000118277",4051,3194,4347,3728,4467,247,1582,3845,3334,2361,2745,1789,388
"ENSMUSG00000118280",4827,2569,4001,2912,150,4540,3273,3579,955,665,3935,1991,1772
"ENSMUSG00000118287",928,4397,1581,3957,4223,4178,716,150,2516,83,2806,1181,2212
"ENSMUSG00000118289",3054,3370,4770,2831,288,2331,284,4025,2596,4725,230,1911,3018
"ENSMUSG00000118291",3227,744,1368,2427,2427,3640,4985,3212,3578,979,4421,733,910
"ENSMUSG00000118293",2699,3396,4442,2314,850,3340,3374,3243,3621,1249,4021,1219,1624
"ENSMUSG00000118297",2257,4840,1513,898,1970,2132,3719,4885,896,2427,3729,1640,1602
"ENSMUSG00000118302",4598,4782,3556,4565,3676,4966,8,2186,710,3814,2202,2757,2863
"ENSMUSG00000118305",1369,3006,4236,2999,642,781,296,1758,288,3361,4163,1859,3522
"ENSMUSG00000118308",1265,3875,4206,2495,3484,4347,3684,3007,1159,3386,1136,4069,3005
"ENSMUSG00000118310",941,2836,3389,3329,3296,2549,2174,3801,4470,253,3021,122,536
"ENSMUSG00000118312",3728,1359,616,2601,2099,938,4565,2492,1995,2461,2179,4446,2477
"ENSMUSG00000118313",4490,3537,3588,4612,74,1626,876,750,4510,157,4482,11,336
"ENSMUSG00000118314",1374,4817,1296,855,3856,3009,81,2805,421,946,56,4673,4348
"ENSMUSG00000118320",1238,1583,845,3046,4961,4805,1126,802,315,1444,2721,2138,628
"ENSMUSG00000118324",4954,4465,485,3658,435,1271,493,3406,3689,3529,3585,2804,3052
"ENSMUSG00000118325",4094,2184,4356,3404,4780,2363,3160,2614,1654,2258,3205,3087,2905
"ENSMUSG00000118329",1750,4865,2399,3307,3510,4311,1877,1345,3606,1777,117,4406,261
"ENSMUSG00000118330",2843,1456,286,3925,4862,2678,627,3629,4222,60,460,3635,2306
"ENSMUSG00000118331",2065,125,1627,262,2568,3468,3379,2255,975,3278,1718,3007,3589
"ENSMUSG00000118335",3511,3437,193,3628,91,2654,1541,3841,3507,25,3987,3650,960
"ENSMUSG00000118338",216,2499,4075,594,2263,827,3697,714,2287,4642,3975,2280,1795
"ENSMUSG00000118340",3815,1324,4368,458,1911,3410,1706,4101,2153,1744,4055,34,2879
"ENSMUSG00000118342",2901,1072,155,4594,3257,3747,3906,1785,803,4142,1066,2863,4250
"ENSMUSG00000118344",64,1654,2943,2493,4999,4269,3075,4491,770,1459,4611,4455,4329
"ENSMUSG00000118345",4288,2571,1205,2578,100,882,3983,4022,3547,4369,1457,355,3397
"ENSMUSG00000118346",406,4193,2624,1591,2454,4031,4348,2890,3635,3989,2619,4661,4188
"ENSMUSG00000118350",4503,4662,1763,1530,1263,1758,3168,1877,4758,4918,3315,1279,4393
"ENSMUSG00000118353",692,4381,3259,3077,3607,3165,718,976,1332,442,2613,2115,130
"ENSMUSG00000118354",2543,4137,1337,3489,4971,4361,447,1165,3800,8,259,2319,2567
"ENSMUSG00000118355",1381,4563,1950,4762,4820,4916,3984,3907,4888,1221,2342,3763,128
"ENSMUSG00000118360",2225,2623,991,1039,3600,2150,4494,2160,4812,4771,1958,1851,2355
"ENSMUSG00000118364",227,1114,2808,2678,4326,3101,1148,4011,1980,2420,374,1128,191
"ENSMUSG00000118366",3686,3896,3700,3627,737,2197,3567,4025,615,3848,4447,1054,3287
"ENSMUSG00000118367",4576,3163,2576,2937,707,4990,4670,3974,157,1076,4901,173,826
"ENSMUSG00000118369",3770,3988,2234,2331,3472,1697,3418,2091,4246,3921,2484,1272,4313
"ENSMUSG00000118371",3021,2228,3725,768,1708,2405,3002,1791,1806,27,4291,2716,628
"ENSMUSG00000118374",751,2532,4813,3446,1025,1844,2478,3716,3521,3130,2514,2507,1802
"ENSMUSG00000118377",199,554,2377,3095,1506,3071,37,2924,3310,372,4873,1108,4499
"ENSMUSG00000118378",3075,112,3978,2848,1114,3250,2683,4905,1392,4828,2757,1668,4753
"ENSMUSG00000118381",4224,1229,3696,1012,4514,3766,1839,2239,2469,618,3115,1740,1925
"ENSMUSG00000118383",1464,3216,3073,4087,2463,3236,3287,2483,1407,2370,1291,3637,4088
"ENSMUSG00000118392",3696,456,1186,3683,3664,4114,3293,965,4442,1742,3785,4201,2416
"ENSMUSG00000118393",4076,4642,3763,413,4732,1649,3242,3078,2536,1688,564,3867,3893
"ENSMUSG00000118491",4573,292,438,131,1342,4642,2830,4607,761,2744,140,4701,4543
"ENSMUSG00000118496",1204,807,4120,1507,4857,4473,1461,3316,1599,813,4359,3027,3271
"ENSMUSG00000118513",4551,2762,1495,1176,2043,2288,923,1194,3127,3166,2680,1798,157
"ENSMUSG00000118610",4416,4778,3495,3988,4793,511,4496,182,1238,3556,103,4537,4526
"ENSMUSG00000118668",4646,1258,4772,4810,4959,3975,3104,4019,2137,1543,1007,4827,2283
"ENSMUSG00000118735",1367,1691,4695,3231,1183,3696,2613,1427,4543,1037,1891,4239,214
"ENSMUSG00000118757",3248,4993,555,2973,4042,482,931,1317,951,3991,1862,3277,1699
"ENSMUSG00000118915",3775,3635,1486,1465,3431,3678,478,4821,1031,1639,852,1726,4958
"ENSMUSG00000118919",739,291,3597,4194,507,3485,974,2272,3144,2249,2822,1915,4489
"ENSMUSG00000118966",1041,66,68,4528,2057,4919,359,2767,3723,1080,360,3516,4302
"ENSMUSG00000119251",4125,4784,1349,3891,1309,4648,2074,4531,21,2045,3512,3736,1809
"ENSMUSG00000119417",1751,1420,1363,2598,4825,4767,3937,2368,754,2957,924,640,2307
"ENSMUSG00000119544",3617,605,277,2838,122,1691,2186,4874,3335,1912,4665,3371,4755
"ENSMUSG00000119558",2677,4393,2871,1067,4803,1171,3148,993,1109,1663,2054,4780,3243
"ENSMUSG00000119835",1598,4401,2562,841,3510,371,3190,3335,1906,3401,2256,2447,4189
"ENSMUSG00000119968",3720,2488,2300,2488,4172,829,1145,4328,735,3657,2629,3258,4908
"ENSMUSG00000119982",378,1002,589,4687,1193,4282,630,706,470,3643,2648,257,2953
"ENSMUSG00000119991",682,1235,3098,2985,142,2029,4523,2253,1250,3454,3628,2294,960
"ENSMUSG00000120011",2449,1053,4877,1984,4637,682,127,4584,1461,2892,4058,1369,3210
"ENSMUSG00000120067",1196,2185,3702,4049,4938,2770,1353,4659,2059,285,1865,2298,367
"ENSMUSG00000120068",593,4950,1711,3981,4843,3120,2837,593,1200,105,4777,1773,4586
"ENSMUSG00000120075",3147,3092,518,1670,3970,682,2476,2875,2703,4558,3616,4407,732
"ENSMUSG00000120097",204,72,3325,838,1137,2755,1789,1456,1142,2606,952,386,4821
"ENSMUSG00000120104",328,0,182,3692,212,2738,761,3074,794,2400,3244,4358,381
"ENSMUSG00000120130",67,4594,4174,4938,2679,1233,812,1066,3486,1160,2634,1378,4510
"ENSMUSG00000120136",3135,3874,2747,744,2048,4435,1794,4991,3442,4447,922,3942,120
"ENSMUSG00000120139",2201,1161,890,583,2982,766,3529,3594,1335,2498,2974,3038,2239
"ENSMUSG00000120141",582,4488,2333,1571,4313,2625,2879,2212,2716,3833,2091,1566,633
"ENSMUSG00000120152",4407,4566,876,4320,358,2759,4768,2836,3326,4675,527,1887,441
"ENSMUSG00000120167",4050,3765,4602,4102,3594,158,4439,4723,3924,2978,3611,35,4648
"ENSMUSG00000120174",2152,2160,1285,963,3236,3793,501,1234,1261,2642,678,287,1324
"ENSMUSG00000120203",787,109,3995,3944,2971,2690,4801,3903,1598,1911,1862,4820,3819
"ENSMUSG00000120219",1017,4447,2619,2788,2783,39,1825,4571,738,1191,448,2790,1386
"ENSMUSG00000120254",914,4038,2920,554,2296,4554,3698,4057,3375,3871,2067,2744,2264
"ENSMUSG00000120326",2110,4229,3687,1854,2310,562,528,3125,2425,4786,4951,4440,643
"ENSMUSG00000120362",2995,4760,1195,717,4217,1712,1966,3588,4233,4780,4379,4882,1891
"ENSMUSG00000120380",3530,1471,1242,1917,2180,1567,3995,2489,1214,130,3182,3657,479
"ENSMUSG00000120396",1096,2317,352,197,29,831,1348,1384,1798,1837,4433,4760,3465
"ENSMUSG00000120425",4577,3611,4178,3856,2560,3638,2384,2499,14,4772,3450,65,3228
"ENSMUSG00000120438",137,3030,286,1923,3094,3574,480,1801,3001,3820,3830,4370,2851
"ENSMUSG00000120446",4826,1387,96,3370,1925,4923,4125,4278,3196,1766,2580,3277,1730
"ENSMUSG00000120470",3370,1950,3150,3588,3879,502,144,3487,2752,3384,200,4797,1520
"ENSMUSG00000120513",4656,787,4356,3286,4164,4634,1260,2838,24,4584,4574,4222,3791
"ENSMUSG00000120514",1236,633,3566,2042,4438,681,2964,3230,3688,3138,3816,3421,4670
"ENSMUSG00000120551",2925,4787,1115,4662,60,2775,4260,3707,1224,3293,4024,4643,3872
"ENSMUSG00000120555",3248,2119,434,1207,4537,4165,1878,2569,4212,453,4399,4405,38
"ENSMUSG00000120562",1005,981,4908,4364,1265,3928,3958,4272,3052,1592,3243,1289,3264
